"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"方向",-0.0173241586381911,0.0252809248904848,-0.0399757013197611,0.0426612200148515,0.0190201229773857,0.0273692501962807,0.0498130650738329,-0.0134919979902183,0.041031237533588,-0.00744913590167872,0.0280115297705186,0.0179352490610362,0.00171077767834636,-0.0155013813648657
"方法",0.00800342586437957,0.0231065731351968,0.0415342158085719,-0.0514498533889159,0.0507087658674374,-0.00906431512207423,0.0355547639815267,-0.0444437845868457,0.00431567771049615,0.0983375661382406,-0.0187808534260631,-0.0372829984753793,-0.0386793283238731,-0.0111465797058362
"法",0.0440574211017026,0.0042417401319845,-0.0402005423280037,-0.0853151129221461,-0.00890138304514041,-0.0289356984231329,0.0253384535209972,0.0507343797824615,-0.0279335318445612,0.00381384203879188,-0.0303946060821014,0.0187105032518949,-0.00806756331232289,0.0254512925242293
"訪花",0.0765788661485424,-0.110922131446924,-0.151013528597244,0.0527214367997803,-0.0730888428836602,0.052682648978315,-0.0656083075386356,0.0095814249122354,0.0324633437197255,-0.0186890516855011,-0.0543231705504689,0.0198089101198781,-0.0736556534106332,-0.0303511260293597
"防衛",0.0068542024151554,0.0243607960226123,-0.041526003402991,0.0338176889751761,-0.0138221218752939,0.00828403458615224,0.0190754698609139,0.0157633523530682,0.008445061298289,-0.034480237824774,0.0219681834026614,0.0360769884155752,0.0362872175655373,-0.00108684128122968
"防御",-0.0373774166153517,0.030927169606812,-0.0286267984263639,-0.112721233829456,-0.0131107285395616,-0.0044394040120192,0.0622191116633234,-0.0539359848979603,0.0360648726958125,-0.0422310408381526,-0.0317926510448663,-0.0712832069669138,-0.0723690219851211,-0.00442735639265267
"防鹿",-0.0221657520765048,0.0108290666921182,0.00485526824024492,-0.0477635281949597,-0.00406633100764064,0.0159137638880212,0.0259901829166731,0.00620823112375649,0.00903522453520783,-0.00268334536198167,0.00370198066723559,0.000158973190762531,-0.00598185056769653,0.00221687749656691
"防除",-0.00385529331136224,0.0133685346155614,-0.0245484359571692,-0.023483329389874,-0.0268007238646532,0.0147826105577616,-0.0216490403870204,-0.0572762086692567,0.0240387673576872,0.0506878897473838,-0.0492299943595173,-0.0288793719001601,0.0185270562798049,0.00222774237035225
"北海道",-0.0112910419236121,0.0120775660477768,0.00305109312158035,0.00579382646706035,0.0237994496702792,-0.02667728885557,-0.0232359107021792,-0.0100051023290973,-0.0343212462849169,-0.0340290785685903,0.0417893845813923,0.0202651704542223,0.00150032379950723,-0.00339232513625649
"本州",-0.0181285614389775,0.0086767199543519,0.0471674099691444,0.00835941107452088,0.00159407419041414,0.00809084067045534,0.0094917486056889,0.0117112520661315,-0.00751232016371167,0.0508479884279392,0.0540947645067062,0.0131398741251866,0.0225507960804572,-0.00167322159107663
"蔓植物",0.0147279380389629,-0.0052206380983119,0.00896965967834503,0.00351454774098644,0.000357143912262108,-0.025396066891043,0.0343604479849188,-0.0132870426863631,-0.0377415432158236,0.0151260473220637,0.0107687925740701,-0.0161077212928856,0.000911155984081507,-0.00358865900084896
"蜜",0.00607174778178009,0.0189892225198506,-0.0291439015509988,0.0243014699821217,-0.0115221493200332,-0.00125097800551807,0.00355635713032888,0.0191712559732169,0.0154932837087463,-0.0060134845022094,0.0251436448495041,0.0077649145750042,-0.038246166296451,-0.00288436152626709
"無機",-0.0240199349077697,0.0278097116971307,0.0490893608185843,0.0241388043982691,0.0614250778608185,-0.00462030470941958,-0.0252375098456056,0.0138568304079664,0.0125774587512475,0.00745256129903889,0.00748069929488764,0.0387622107670328,0.0422526290542381,0.00464913016532219
"無脊椎動物",0.0392750064156696,-0.0113622562455333,0.014936206683016,-0.000736777460956642,-0.0129028743125616,-0.063202584882963,0.0431723375574517,-0.00863895950456011,-0.0177739969997329,0.00562577293611649,-0.0131752376256516,0.0044420274250058,0.0590960277917301,-0.00668691397343862
"名",0.0116746896680316,0.00497495470057069,0.00377822969859601,-0.00371653626318807,-0.0037554656335552,-0.0381658586100635,0.00905174006107379,-0.0114912422368413,-0.0128477041475395,-0.0274554440646328,-0.00878915482108244,0.031008713372206,0.0294459180002374,0.00248657299259182
"明確",-0.00248151381895656,0.0141320913558344,0.00746963600968342,-0.0119752454361318,0.0293948443690565,0.0102027269522092,-0.0173533239214713,0.0290810676330603,-0.0213702385649562,0.0203482975226911,-0.00176291335180295,0.0138667125293678,0.0068523852969837,-0.000402907531627876
"明瞭",-0.00999262362674353,0.0148127032385549,0.0190519681430299,-0.0163808319144994,-0.0224042516827091,-0.000492894525483991,-0.00289930790139867,0.0334188927896055,0.000261040556900366,-0.00610491911073999,0.00642574997887533,0.000208055808210625,-0.0376727591504375,-0.00190820846644653
"面",-0.0702190938015373,-0.0143983200130619,0.0291542159432216,0.00506029972717884,0.00142363816173994,-0.00973958001869915,0.0296093710441581,-0.0333672741143883,-0.00987418427883598,0.000973587789597812,-0.037727637511046,0.00373872874882466,-0.0204464748532773,-0.00260752836035424
"網",0.000651991575569809,-0.00762917698970769,0.0651004065868524,0.0140773377856543,-0.0385807118599391,0.0554799351668188,0.0030306650936561,-0.0159191334992442,0.00845880055766283,0.0278341136028079,-0.00333713062580214,-0.0618469272221735,0.0240710718723322,0.0122011793783448
"網羅",0.0053244190182444,0.0116200015131867,0.0166264311242364,-0.0136935428931654,-0.00926626490489585,-0.0330233485626013,0.0100494334929832,0.00182309243667696,-0.0226783153344924,-0.00506986367547263,0.00110946524310814,0.0586968311624604,0.030924705524319,-0.00459598624136724
"木",0.0192511110853414,-0.0442877072896982,-0.0610823546993043,0.0262209965172292,0.0016789796088562,-0.126472639503545,-0.076852896061936,0.0837453205381881,-0.0804796180081862,0.036675679276889,0.00667290124606183,0.0140906519481223,0.0456804271430284,-0.0113383846921247
"木本",0.000668892566326433,0.0317319815354867,0.0059004825561375,-0.0499883323065558,0.0389518760071818,-0.0316103686572625,-0.00849684875624472,0.0232750406782661,-0.0199039056107234,0.0203080675797826,0.0115204179527792,0.0524283020723664,-0.00451587878766837,-0.000536932285882498
"問題",-0.0156803254440897,-0.0185213283894167,-0.0259482956175528,-0.00426926967310139,0.0524766593365068,-0.0632428649183209,0.00602319142095663,0.0322706143741619,0.0636019610863152,0.037319505781574,0.0361960966457458,0.020415634490081,0.0357308206709285,0.0143577470644675
"野外",0.026900260679882,0.0988242566174532,0.0183505631472283,-0.00830600453636469,-0.0178938739613657,-0.000612542225959951,0.0338409076834133,-0.042030595114647,-0.0454121245544599,0.108900632862583,-0.0242361775830313,0.0713844176471847,0.0302768675522607,0.0132689376923904
"優占種",-0.036593421472072,0.016176862208551,0.00598136636173232,-0.0276884949563206,0.00206557055522165,-0.059724160364879,-0.0424062395541805,-0.0201459499617761,-0.0802918945554813,0.03035486439695,-0.0137940387295568,-0.0245633203568926,-0.0059367407709738,0.000233842554244528
"有機物",0.0141809821828654,0.0884813947942439,0.100759772114429,0.0721778313675517,0.0958492006739979,0.0555257391820909,-0.0903754692093957,0.0529415766260241,0.00764677046074028,-0.0194862690792653,0.0139297701981849,0.0397725388494953,-0.005962506626682,0.0348004435563462
"有効",-0.0119481181729636,0.0112292068727606,0.0304316743657869,-0.0149792234119781,0.0128419675642731,0.0336238983241571,0.099213304569313,-0.0330230392504103,-0.0203412651309434,0.00149329866458053,0.0346630318857832,0.041316433056213,-0.0313721188088173,0.000811871573471802
"有無",0.0178453565671483,0.0342425914274657,0.0237643354830409,-0.0288266266288118,-0.0157120411961395,0.00397399520721805,0.0289566671602792,-0.0200757205164029,0.00271964011671341,-0.00297656287086601,0.0656951326461262,-0.0512438766060433,0.0172356397392885,-0.0190522978563917
"有用",0.0108988687195616,0.0129126121161488,-0.000496475971807659,-0.00631316660039469,-0.0147368139177296,-0.044195220302242,-0.0306268288232032,0.00628937522730446,0.0233988367217639,-0.0413256791707656,0.0214406944219644,0.0199286738297837,0.0140373227350691,0.00433428019390216
"湧き水",0.0352019993880051,-0.0747987676739461,0.0135076545455837,0.00844447925612619,-0.0147220963119343,-0.0544853017742788,0.0257048941455805,-0.0342556896413484,-0.0973367663260094,-0.0274129096515198,0.0797652079700261,-0.0189923074163992,0.0624579670845935,-0.0164919753734771
"由来",0.041897796444801,0.021515724048003,0.0113939979860275,-0.0170410199212341,0.0400638234272741,0.0354206147335713,-0.0210806267523189,0.0575069323280178,-0.0286622779196883,-0.0675480741509409,-0.032148988874761,0.0796275795534227,0.0630696383055226,-0.0119177210136429
"誘引",0.00388944014806785,0.0170976681031376,-0.004033790464406,-0.00363822995119257,-0.0244995463352585,-0.0209804727856175,-0.0346202096232418,-0.0260270140265565,-7.55129733876847e-05,-0.0268414967618338,-0.00906918350014197,0.0147009821061664,0.0576539884760396,-0.00299108505540309
"誘導",-0.0184934043013429,0.0105523404341999,0.00324053794319235,-0.00522406883955258,0.025946047533292,-0.0215087180467881,0.00398965694703516,-0.0294398134477624,0.0617614183269811,0.0015364486009996,0.0275513376758194,-0.0113744256211622,-0.0463670681147985,-0.00513769364727281
"雄花",0.0270939301862182,-0.0273555786394147,0.0184119694816436,-0.00181325048648077,0.000147553595920322,0.0429571617342691,-0.00598067725018825,-0.0253321519285714,-0.014945625331069,-0.0174229123606699,0.0422198617795562,-0.00626569394864271,-0.00897011646009336,-0.0060048269860851
"予想",0.00125678418616004,0.0159879145491208,0.0762184413953902,0.00925779506667192,-0.0128492643099547,-0.0363123036796837,0.00913678368546986,-0.00154548290790212,0.00100961754364674,-0.0339948000193402,0.0432120698344457,0.036790018411106,-0.0359185864980614,-0.00332952948713669
"幼生",-0.0711480402599951,0.0404113186426963,-0.0129183626275855,-0.0225656889455779,0.0185784887568863,0.0289538195759228,-0.0121029035599497,0.0588184102993248,-0.000738254211597248,0.0170748964382129,0.0128206792765026,0.0145657156448116,-0.0599659237606251,0.00769028646952974
"幼虫",-0.0294072416666346,-0.0233632545085882,-0.0275606160415281,0.0175729637921384,0.0119347202284364,-0.0200359199648465,-0.0641283083257455,0.0220910787440811,0.00059338867935339,0.0125139124605039,-0.038429974674626,0.0452264728817817,-0.0617631349729872,0.000289008072586432
"容易",-0.00152652677556201,0.00221456300204835,0.0173876739266377,-0.00805166758310305,-0.00877291098357557,0.00500891800461027,0.00554167826025952,0.0141117659627077,-0.0184349301821517,0.031515931348212,0.0382174311377814,-0.00216942264198756,0.0169101366424572,-0.000502802414105347
"様式",-0.0126426097991278,0.0268649735160436,0.025173198698364,0.0169763103797377,-0.0263747581596439,-0.0224696838874338,0.000715482645938226,-0.0496686954604315,-0.0188447568605697,-0.0311463853681897,-0.0563924306399052,-0.0102863531121348,0.0196281392733413,0.000951617594296084
"要素",0.0554858589914863,-0.00531358739159413,0.064564277753633,-0.0243341724909214,-0.0583705245112172,-0.00921198500680946,0.00227721400515065,-0.0418640265363938,-0.0861907384393213,-0.0227588026209114,0.0801237911523775,-0.00658111021189271,-0.0216854622736707,0.000767966161222255
"抑制",0.00838373734009397,0.0126580663665731,-0.0245743646863186,0.025449766239564,-0.00255731458502047,-0.00145505766550184,0.0396126431586059,0.000945808296419822,-0.0185357930093134,-0.00170022427839823,-0.00334279112367835,0.0247340348969639,-0.0102719251117046,-0.0018957957819026
"裸",0.0218915637282032,-0.0224039320224205,0.00861475627184905,-0.00225797549650078,-0.0034316852683772,0.0282059597757614,-0.00392757211194291,-0.00266226483130167,0.0233437556641819,0.00277393924334028,-0.0153996098626597,0.0116152514108157,-0.00390053795001471,-0.000624426434778061
"落葉",-0.0357132840402101,-0.0658039084650325,-0.00989871898777284,0.0202906955743569,0.0444926465605393,0.0494542322900397,-0.0460152336321136,-0.0301999116189655,0.0953355099381693,-0.0412491886106474,-0.012859939120903,0.0645231692499654,0.00997318821400899,0.00986479825318946
"卵",-0.037824891910891,-0.0582599616764794,-0.0412096184088322,-0.0149054034998382,0.006416223081875,-0.0159742561982677,-0.00889312556044491,-0.00151782351720652,-0.00904901080950906,0.000447699038431004,0.00442653841908922,0.00658924261186103,-0.00360852575836584,-0.00406856211784216
"履歴",0.0224400601589311,0.0115434296884774,0.00298695938964428,-0.00425681576280344,0.0357738076256211,-0.0510795937651175,0.0203902308591069,-0.00714837668833518,-0.0528326096991492,-0.015636571633859,-0.0395187846257854,0.0306096584084783,0.0108231235097219,0.00875059559156993
"里山",0.00902238312046231,0.031639282464852,0.005130133893002,0.00618518938917055,-0.0678325487417354,0.0386484120779031,-0.015257866204947,-0.000178651037683314,-0.0328888450800135,-0.0127020086738111,0.051810804483436,-0.0205537004193056,0.0117429768293005,0.00390559982294165
"陸",0.0352397301970366,-0.0236000453424362,0.0160618056345602,-0.0682315432601707,-0.0353252206090216,0.0831369081156357,0.0629967273124263,0.0166918638958388,0.0702354378416005,-0.0354024338290979,-0.0441601432275064,0.0749406815241228,0.0170429566020184,-0.00244332675687017
"陸上",0.00277563542522355,-0.0042220217638083,0.0279023600756007,-0.0181862670924849,-0.00673097380202206,0.0398804540005587,-0.0102626774971951,0.00588522271052697,-0.0142124789937547,0.0160099209163128,0.025723137624992,0.0573088595600387,-0.0119307622582621,-0.000357238077979022
"立地",-0.0117625371470127,0.0369934759331359,0.0167012345801481,-0.0680617519303897,-0.0472696224163428,-0.0358039743099633,0.0147575315727529,-0.00193332351832545,-0.0061243669616553,-0.00956360444871431,0.0348951645469497,-0.0358166073251011,-0.0329175284240774,-0.0123310769644643
"流",0.0339394878117752,0.0220969478838598,0.0261842323449801,-0.017557123380304,0.022278563485439,-0.00892293899198115,-0.013990616021911,-0.0329828668420792,-0.0971473016020954,0.0416639217097581,-0.0410232578661381,0.0685849574588246,-0.0799744266338417,0.0163255845665967
"流域",-0.016437625655238,0.0415171627463954,0.00629140175896923,-0.0855407649406482,0.0423901361307755,-0.0172915492915196,0.0223876778780491,0.037688760506052,-0.0169524924240458,0.0084090849091477,-0.00786556231536346,0.00221110056897695,-0.0765369003536818,0.00612993127596097
"流入",-0.00324685627494181,0.00423134417390977,0.0277950834254913,-0.0134515097718703,-0.013948996422381,0.00845881711632664,0.00816460068551683,0.0231202247274375,-0.0287194632172791,0.0502773208348911,0.0588730755510818,0.000359665724252775,0.0257222091429478,0.003138567299036
"両者",-0.0111611668279305,0.0258222204259909,0.0276157403977877,0.0207522335835723,-0.0314473950060148,-0.00400053286548242,-0.0461581059422474,-0.0173602305022396,0.044069996860061,0.0742350674772624,-0.0236348013838387,0.00409619584384599,-0.0247094564324647,0.00527522408809135
"両方",0.00865782917750802,7.99697571161482e-05,0.0146585879880548,-0.0118735662021437,-0.0196097982127525,-0.0041901049481701,-0.00854598150440808,0.0406858820526891,0.0377758104008339,0.052268591573125,-0.00688534259926372,0.0225187905921538,-0.0148381559237084,0.0125772147591525
"領域",0.0197095592374988,0.0293290027856463,-0.0282858962934147,-0.00916821099178769,-0.0403433973207581,0.00790091546897451,0.0109280866355112,-0.0523456522467687,-0.0104415879069065,-0.0656472562498145,-0.0127619869714693,0.0262720509901503,-0.0380165599123911,-0.00857607314238484
"力",-0.0257106055951713,-0.046582348348163,-0.0340613223329572,-0.0188123112825639,0.0112309471742806,-0.0302730592698474,0.0177586718731515,-0.0163583216861451,-0.0221887473589914,0.00467066532065973,-0.00867179536889682,0.0160658410481593,-0.0145579147875524,0.00195719637173495
"緑地",0.0346278424275778,-0.0239542447779952,0.0189141466688747,-0.0112593321602321,-0.00342807158366881,0.0360485727876831,-0.0324422794269151,-0.0357439843528378,0.0044391318073759,-0.075924653414333,0.024100869436913,0.0577478368825614,0.0168565271933757,-0.0106161298832875
